,Proteomics,MIF,Druggability,Structure,MSF,TM,Target,Essential,prediction,Product Description,Gene Name or Symbol
PF3D7_0816800,0.2293394338004003,0.8442,0.155,0.8962536023054755,-1.82705,0.0,0,0.0,0.3034779333652076,"meiotic recombination protein DMC1, putative",DMC1
PF3D7_0816900,0.2293394338004003,0.7105,0.534,0.8218181818181818,0.19025,0.0,0,1.0,0.4089900822588309,adenylate kinase 2,AK2
PF3D7_0817000,0.2293394338004003,0.5655333333333333,0.3515,0.9511568123393316,-0.3490500000000001,0.0,0,1.0,0.473067637988793,"NEDD8-activating enzyme E1 catalytic subunit, putative",UBA3
PF3D7_0817200,0.2293394338004003,0.4159,0.8005,0.2437185929648241,1.0028500000000002,2.0,0,1.0,0.03460247293451213,"conserved protein, unknown function",
PF3D7_0817400,0.2293394338004003,0.2033,0.784,0.2070365358592693,-2.7255000000000003,0.0,0,1.0,0.30633706265727995,"phosphatase, putative",
PF3D7_0817500,0.6331140977981127,0.7935,0.7605,0.7783783783783784,0.8704000000000001,1.0,0,0.0,0.15824711074358191,histidine triad nucleotide-binding protein 1,HINT1
PF3D7_0817700,0.7505364039479331,0.1824,0.6285000000000001,0.5441176470588235,-2.0864000000000003,0.0,0,1.0,0.6375052956029656,rhoptry neck protein 5,RON5
PF3D7_0817800,0.2293394338004003,0.99,0.4225,0.7592592592592593,0.0,1.0,0,0.0,0.11520697727162366,respiratory chain complex 3 associated protein 3,C3AP3
PF3D7_0817900,0.5808897153483049,0.7769,0.37,0.7575757575757576,-0.0766999999999999,0.0,0,0.0,0.13602726915693977,high mobility group protein B2,HMGB2
PF3D7_0818000,0.8909064912782385,0.3927,0.134,0.1532258064516129,-1.96715,0.0,0,0.0,0.03918872155275849,"U4/U6.U5 small nuclear ribonucleoprotein, putative",SNRNP27
PF3D7_0818100,0.2293394338004003,0.9903333333333334,0.4579999999999999,0.4219330855018587,0.2990999999999999,0.0,0,0.0,0.030474605588148653,C3H1-type zinc finger protein CZIF2,CZIF2
PF3D7_0818300,0.2293394338004003,0.9868333333333332,0.905,0.1678571428571428,1.5795,0.0,0,0.0,0.009899064569561085,"dynactin subunit 6, putative",
PF3D7_0818400,0.2293394338004003,0.1074333333333333,0.126,0.9191919191919192,-2.27895,0.0,0,1.0,0.48901684726978134,"rRNA-processing protein FCF1, putative",FCF1
PF3D7_0818500,0.7273377180440378,0.5197333333333333,0.296,0.5654450261780105,-1.8725,0.0,0,0.0,0.18613882289279893,"zinc finger protein, putative",
PF3D7_0818600,0.2293394338004003,0.6374333333333334,0.4995,0.9834437086092715,0.2410000000000001,1.0,0,1.0,0.48832934127925476,"BEM46-like protein, putative",PBLP
PF3D7_0818700,0.6331140977981127,0.9996666666666668,0.5215000000000001,0.4423548650858545,1.0479,0.0,0,0.0,0.043966963400461315,"DNA helicase, putative",
PF3D7_0818900,0.7273377180440378,0.1964333333333333,0.5015000000000001,0.8795888399412628,-2.01405,0.0,0,1.0,0.815393895327371,heat shock protein 70,HSP70
PF3D7_0819200,0.2293394338004003,0.7123333333333334,0.7215,0.7159763313609467,0.3683,1.0,0,1.0,0.36607845872799966,perforin-like protein 5,PLP5
PF3D7_0819300,0.2293394338004003,0.1325666666666666,0.7655000000000001,0.4726749760306807,-2.3415,0.0,0,1.0,0.4154366498278896,"conserved Plasmodium protein, unknown function",
PF3D7_0819400,0.2293394338004003,0.9976666666666666,0.3975,0.8195718654434251,1.5386,1.0,0,0.0,0.04173122333035524,perforin-like protein 4,PLP4
PF3D7_0819500,0.2293394338004003,0.9733333333333332,0.498,0.6761658031088082,0.5134000000000001,1.0,0,0.0,0.06510514219774116,"conserved protein, unknown function",
PF3D7_0819600,0.6331140977981127,0.1641333333333333,0.12,0.6028880866425993,-2.23315,0.0,0,1.0,0.41117119383016876,"ubiquitin-like protein, putative",
PF3D7_0819700,0.2293394338004003,0.1601666666666666,0.7105,0.1344430217669654,-2.2836,1.0,0,1.0,0.1539393177837848,"conserved Plasmodium protein, unknown function",
PF3D7_0819900,0.5579067772376323,0.1704333333333333,0.1635,0.978021978021978,-2.2117,0.0,0,1.0,0.7246485884605236,"U6 snRNA-associated Sm-like protein LSm3, putative",LSM3
PF3D7_0820000,0.8169859879897055,0.4375666666666666,0.8105,0.2430355427473583,-2.11205,0.0,0,0.0,0.1874974511748819,"Snf2-related CBP activator, putative",SRCAP
PF3D7_0820100,0.2293394338004003,0.2012333333333333,0.3429999999999999,0.6016713091922006,-2.32575,0.0,0,1.0,0.3645941600067251,"RNA-binding protein, putative",
PF3D7_0820400,0.2293394338004003,0.6914000000000001,0.256,0.7154308617234469,0.3308500000000001,2.0,0,1.0,0.18426854943080082,"conserved Plasmodium protein, unknown function",
PF3D7_0820500,0.8737489276522734,0.1888666666666666,0.5569999999999999,0.0,-2.20805,7.0,0,1.0,0.2119308588085182,"protein transport protein YIF1, putative",YIF1
PF3D7_0820600,0.2293394338004003,0.9043333333333332,0.5880000000000001,0.5978021978021978,0.35505,4.0,0,0.0,0.05587030291359158,"conserved protein, unknown function",
PF3D7_0820700,0.7273377180440378,0.9576,0.213,0.8641618497109826,0.14115,0.0,0,0.0,0.21970864502122162,2-oxoglutarate dehydrogenase E1 component,KDH
PF3D7_0820800,0.2293394338004003,0.2201666666666666,0.6990000000000001,0.4607843137254901,-0.5079500000000001,1.0,0,1.0,0.13346642158016156,"conserved Plasmodium protein, unknown function",
PF3D7_0821000,0.8204175007148985,0.1366,0.641,0.745136186770428,-2.39295,2.0,0,1.0,0.8330696712162606,"conserved Plasmodium protein, unknown function",
PF3D7_0821100,0.8204175007148985,0.9883333333333332,0.7055,0.3311546840958606,0.094,0.0,0,0.0,0.11988514513798158,protein kinase 1,PK1
PF3D7_0821200,0.6308110427692748,0.6489333333333333,0.3065,0.6073298429319371,-0.3287499999999999,0.0,0,1.0,0.3711983108335078,"conserved protein, unknown function",
PF3D7_0821300,0.68974395651552,0.0981,0.3215,0.7001153402537486,-2.44085,0.0,0,1.0,0.6313276464097507,"ATP-dependent RNA helicase DHX36, putative",DHX36
PF3D7_0821400,0.6331140977981127,0.1570333333333333,0.154,0.2258064516129032,-2.42225,0.0,0,1.0,0.17519327486171254,"conserved Plasmodium protein, unknown function",
PF3D7_0821500,0.2293394338004003,0.1368333333333333,0.033,0.7634408602150538,-2.1625,0.0,0,1.0,0.30192977856961006,"ribosomal RNA small subunit methyltransferase NEP1, putative",NEP1
PF3D7_0821700,0.5075779239348013,0.1104666666666666,0.1195,0.7266187050359713,-3.01545,0.0,0,1.0,0.5969872667495428,"60S ribosomal protein L22, putative",
PF3D7_0821800,0.2293394338004003,0.3369666666666666,0.078,0.325,1.28625,1.0,0,0.0,0.001099640278642335,"protein transport protein SEC61 subunit beta, putative",SEC61B
PF3D7_0821900,0.2293394338004003,0.1587666666666667,0.1625,0.8598130841121495,-2.2031,0.0,0,1.0,0.46372514009841465,"WPP motif-containing protein, putative",
PF3D7_0822000,0.2293394338004003,0.1657666666666666,0.091,0.573943661971831,-2.32375,0.0,0,1.0,0.2261011485897183,"ribosomal protein L4, mitochondrial, putative",
PF3D7_0822100,0.7436374034887046,0.1213666666666666,0.2145,0.6324786324786325,-2.9171,0.0,0,1.0,0.65264992672229,"mediator of RNA polymerase II transcription subunit 7, putative",MED7
PF3D7_0822200,0.2293394338004003,0.9993333333333334,0.8220000000000001,0.2218543046357615,0.6591,8.0,0,0.0,0.02072710498194222,"phosphorylated CTD interacting factor 1 WW domain-containing protein, putative",
PF3D7_0822300,0.2293394338004003,0.6550666666666666,0.25,0.8313253012048193,1.23575,0.0,0,1.0,0.13199874685373839,"small nuclear ribonucleoprotein G, putative",SNRPG
PF3D7_0822400,0.2293394338004003,0.7004666666666667,0.554,0.2119341563786008,0.23695,0.0,0,1.0,0.06578629864214294,"conserved Plasmodium protein, unknown function",
PF3D7_0822500,0.2293394338004003,0.7058333333333334,0.094,0.958974358974359,0.2319500000000001,0.0,0,1.0,0.3173025247111955,dynein light chain 1,DLC1
PF3D7_0822600,0.7436374034887046,0.1389333333333333,0.8240000000000001,0.9433465085639,-2.23135,0.0,0,1.0,0.9200683263643211,protein transport protein SEC23,SEC23
PF3D7_0822700,0.2293394338004003,0.9698333333333332,0.6890000000000001,0.2835497835497835,1.2587000000000002,3.0,0,0.0,0.012136367273528112,"thrombospondin-related protein 1, putative",TRP1
PF3D7_0822800,0.7273377180440378,0.6629333333333333,0.1994999999999999,0.9135802469135802,-0.17625,0.0,0,0.0,0.185206381810038,"U5 small nuclear ribonucleoprotein 40 kDa protein, putative",SNRNP40
PF3D7_0822900,0.4896295236732942,0.8487333333333332,0.874,0.0442176870748299,0.0028000000000001,0.0,0,0.0,0.0266531279141243,PhIL1-interacting candidate PIC2,PIC2
PF3D7_0823000,0.8096123587469604,0.5308,0.3585,0.277027027027027,-0.6481000000000001,1.0,0,1.0,0.21390097425941187,"serine/threonine protein kinase VPS15, putative",VPS15
PF3D7_0823100,0.7273377180440378,0.5495333333333333,0.3355,0.611353711790393,-1.5414499999999998,0.0,0,0.0,0.19154800468652572,"RWD domain-containing protein, putative",
PF3D7_0823200,0.6642836717186159,0.8019666666666666,0.0505,0.6293706293706294,0.31345,0.0,0,0.0,0.044775552569726006,RNA-binding protein,
PF3D7_0823400,0.2293394338004003,0.962,0.3855,0.6659919028340081,-0.08485,0.0,0,0.0,0.0804495951501108,"alpha/beta hydrolase, putative",
PF3D7_0823600,0.2293394338004003,0.9966666666666668,0.2734999999999999,0.7027649769585254,1.9293,0.0,0,0.0,0.015848320368003443,lipoate-protein ligase B,LipB
PF3D7_0823700,0.2293394338004003,0.4279333333333333,0.5215,0.7727272727272727,1.1173,1.0,0,1.0,0.12227925239180551,"mitochondrial import receptor subunit TOM7, putative",TOM7
PF3D7_0823800,0.8204175007148985,0.1166666666666666,0.1825,0.8137404580152672,-0.09985,3.0,0,1.0,0.2674676757357488,"DnaJ protein, putative",
PF3D7_0823900,0.8204175007148985,0.6003333333333333,0.579,0.7987421383647799,0.5254000000000001,1.0,0,1.0,0.5638352515024168,dicarboxylate/tricarboxylate carrier,DTC
PF3D7_0824000,0.2293394338004003,0.9921333333333332,0.2085,0.0334572490706319,0.2718499999999999,0.0,0,0.0,0.004660460282220314,"conserved Plasmodium protein, unknown function",
PF3D7_0824100,0.2293394338004003,0.1175666666666666,0.206,0.7019704433497537,-2.43065,0.0,0,1.0,0.36710411241729884,"3'-5' exonuclease, putative",
PF3D7_0824200,0.6331140977981127,0.0900666666666666,0.923,0.0008896797153024,-2.45845,0.0,0,1.0,0.27059594383854585,"conserved Plasmodium protein, unknown function",
PF3D7_0824300,0.2293394338004003,0.1244666666666666,0.6375,0.3635187580853816,-2.3822,0.0,0,1.0,0.27270426072308285,"GTP-binding protein Obg2, putative",OBG2
PF3D7_0824400,0.5808897153483049,0.9878,0.6745000000000001,0.6358974358974359,1.4998,10.0,0,0.0,0.0646418740168832,nucleoside transporter 2,NT2
PF3D7_0824500,0.2293394338004003,0.6143666666666666,0.2445,0.420911528150134,1.3577500000000002,0.0,0,1.0,0.026406394040926456,"conserved protein, unknown function",
PF3D7_0824600,0.8096123587469604,0.1170333333333333,0.5625,0.5714285714285714,-2.4482,0.0,0,1.0,0.6927513824468161,"Fe-S cluster assembly protein DRE2, putative",DRE2
PF3D7_0824700,0.2293394338004003,0.9511666666666666,0.9025,0.8355932203389831,1.37485,10.0,0,0.0,0.10494666240323743,"lipase maturation factor, putative",LMF1
PF3D7_0825100,0.2293394338004003,0.9609333333333332,0.008,0.8548387096774194,0.60355,0.0,0,0.0,0.045086924343967195,"ankyrin-repeat protein, putative",
PF3D7_0825300,0.2293394338004003,0.7424333333333334,0.4495,0.5540540540540541,0.2298,1.0,0,1.0,0.18209866890393397,"SAYSvFN domain-containing protein, putative",
PF3D7_0825400,0.2293394338004003,0.3343,0.2965,0.7478991596638656,-2.0504,1.0,0,0.0,0.11615626454008283,"ATP synthase-associated protein, putative",ATPTG15
PF3D7_0825500,0.8169859879897055,0.3645,0.2665,0.4507936507936508,0.8128500000000001,0.0,0,1.0,0.08371267812380345,"protein KRI1, putative",KRI1
PF3D7_0825600,0.2293394338004003,0.1321666666666666,0.055,0.9647058823529412,-2.46345,0.0,0,1.0,0.5482451034187613,"cytochrome c oxidase assembly factor 5, putative",COA5
PF3D7_0825700,0.2293394338004003,0.9118333333333334,0.647,0.3836065573770492,0.4952000000000001,0.0,0,0.0,0.02750808130814038,"crystalloid-specific PH domain-containing protein, putative",CryPH
PF3D7_0825800,0.2293394338004003,0.6761333333333334,0.5375,0.437219730941704,-0.35985,0.0,0,1.0,0.1973495652717859,"PH-like domain-containing protein, putative",
PF3D7_0826200,0.2293394338004003,0.6930999999999999,0.6105,0.5149501661129569,0.0281,0.0,0,1.0,0.22111458590992591,"alpha/beta hydrolase, putative",
PF3D7_0826300,0.8096123587469604,0.6506000000000001,0.224,0.5123595505617977,-0.1736499999999999,0.0,0,0.0,0.057802211138741504,"SPRY domain, putative",
PF3D7_0826400,0.2293394338004003,0.3884666666666667,0.213,0.7697160883280757,-2.00335,0.0,0,1.0,0.48708261907794564,cis-prenyltransferase,CPT
PF3D7_0826500,0.5085787818129825,0.7950666666666667,0.258,0.6689291101055806,-0.94845,0.0,0,0.0,0.1455754393078143,"ubiquitin conjugation factor E4 B, putative",UBE4B
PF3D7_0826700,0.6642836717186159,0.1364,0.28,0.9287925696594428,-2.1759,0.0,0,1.0,0.7534172118289301,receptor for activated c kinase,RACK1
PF3D7_0826900,0.6331140977981127,0.9468,0.0579999999999999,0.1675531914893617,2.1963,0.0,0,0.0,0.0022782420574077177,"conserved Plasmodium protein, unknown function",
PF3D7_0827000,0.6308110427692748,0.1088333333333333,0.278,0.3778122575640031,-2.2805,0.0,0,1.0,0.27503002921098646,"ATP-dependent RNA helicase DBP10, putative",DBP10
PF3D7_0827100,0.2293394338004003,0.0934666666666666,0.759,0.4058697208303508,-2.38915,0.0,0,1.0,0.343703667031336,"translation initiation factor IF-2, putative",IF2c
PF3D7_0827500,0.2293394338004003,0.1331666666666666,0.396,0.4651898734177215,-2.259,1.0,0,1.0,0.23656697465915366,"ribosomal protein L21, apicoplast, putative",
PF3D7_0827800,0.6331140977981127,0.1206666666666666,0.8825000000000001,0.1225510629428928,-2.17075,0.0,0,1.0,0.31133107058650566,"SET domain protein, putative",SET3
PF3D7_0827900,0.7436374034887046,0.1503333333333333,0.3005,0.9316770186335404,-2.2432,1.0,0,1.0,0.8018916572557526,protein disulfide-isomerase,PDI8
PF3D7_0828000,0.2293394338004003,0.6766666666666666,0.556,0.9363295880149812,-0.137,8.0,0,1.0,0.5538124463876872,rhomboid protease ROM3,ROM3
PF3D7_0828400,0.2293394338004003,0.1216333333333333,0.804,0.4295415959252971,-2.50055,4.0,0,1.0,0.41119290981255047,"mitochondrial inner membrane protein OXA1, putative",OXA1
PF3D7_0828500,0.7436374034887046,0.4806333333333333,0.176,0.8654970760233918,0.4618500000000001,0.0,0,1.0,0.34761384368815357,"translation initiation factor eIF-2B subunit alpha, putative",
PF3D7_0828600,0.2293394338004003,0.9125,0.556,0.7920792079207921,2.44895,12.0,0,0.0,0.01822142862283956,folate transporter 1,FT1
PF3D7_0828700,0.2293394338004003,0.998,0.4649999999999999,0.6931268151016456,0.2274499999999999,0.0,0,0.0,0.08602472877774586,"coiled-coil domain-containing protein 39, putative",
PF3D7_0829000,0.6642836717186159,0.1105999999999999,0.591,0.1442055584687991,-2.2380500000000003,5.0,0,1.0,0.22404017348934216,"conserved Plasmodium membrane protein, unknown function",
PF3D7_0829100,0.7436374034887046,0.9250333333333334,0.4004999999999999,0.8055555555555556,-0.11745,0.0,0,0.0,0.28093502994104896,"coiled-coil domain-containing protein 124, putative",CCDC124
PF3D7_0829200,0.9136402630826422,0.4076333333333333,0.567,0.9411764705882352,-0.6393,0.0,0,0.0,0.3869074113039941,prohibitin 1,PHB1
PF3D7_0829400,0.7436374034887046,0.9298333333333332,0.2005,0.6802721088435374,0.31835,0.0,0,0.0,0.10425705508769927,"prolyl 4-hydroxylase subunit alpha, putative",
PF3D7_0829600,0.2293394338004003,0.6655333333333333,0.467,0.5294117647058824,-0.3014999999999999,2.0,0,1.0,0.21556137270888198,early transcribed membrane protein 8,ETRAMP8
PF3D7_0830400,0.2293394338004003,0.6512666666666668,0.4755,0.2627737226277372,1.2412999999999998,2.0,0,0.0,0.0038424104420402357,"CRA domain-containing protein, putative",
PF3D7_0830500,0.8909064912782385,0.6732666666666667,0.3745,0.1666666666666666,0.17625,1.0,0,1.0,0.1297531691125358,"sporozoite and liver stage tryptophan-rich protein, putative",TryThrA
PF3D7_0903100,0.8169859879897055,0.1072666666666666,0.6605,0.6169154228855721,-2.4851,3.0,0,1.0,0.7624773499708993,"protein RER1, putative",RER1
PF3D7_0903200,0.8169859879897055,0.1269666666666666,0.3914999999999999,0.8398058252427184,-2.6871,0.0,0,1.0,0.8467899560270895,ras-related protein RAB7,RAB7
PF3D7_0903400,0.8096123587469604,0.0712,0.9805,0.2531545741324921,-2.62615,0.0,0,1.0,0.6225982066144035,"ATP-dependent RNA helicase DDX60, putative",DDX60
PF3D7_0903600,0.6331140977981127,0.5377333333333333,0.5745,0.8210526315789474,-0.5606500000000001,0.0,0,1.0,0.6790734152660775,"protein hook, putative",
PF3D7_0903800,0.2293394338004003,1.0,0.078,0.2685489166119501,1.2049999999999998,0.0,0,0.0,0.0040278100307337165,LCCL domain-containing protein,CCp4
PF3D7_0903900,0.7505364039479331,0.3373,0.178,0.9236641221374046,-2.2933000000000003,0.0,0,0.0,0.40758699351392097,60S ribosomal protein L32,RPL32
PF3D7_0904000,0.6331140977981127,0.1108333333333333,0.0065,0.7089201877934272,-2.52605,0.0,0,1.0,0.4854617253148416,"GTPase-activating protein, putative",
PF3D7_0904100,0.5579067772376323,0.3963333333333332,0.3445,0.4394812680115273,-0.39155,0.0,0,1.0,0.15307347094780036,"AP-4 complex subunit epsilon, putative",
PF3D7_0904200,0.2293394338004003,0.7324,0.5085,0.5136986301369864,0.7813999999999999,1.0,0,1.0,0.11718890648908523,"PH domain-containing protein, putative",PH
PF3D7_0904300,0.2293394338004003,1.0,0.9135,0.129071170084439,1.87895,11.0,0,0.0,0.006238182422343714,"conserved protein, unknown function",
PF3D7_0904400,0.6331140977981127,0.1021666666666666,0.436,0.9567567567567568,-2.3765,1.0,0,1.0,0.8247595438439083,"signal peptidase complex subunit 3, putative",SPC3
PF3D7_0904500,0.6642836717186159,0.6986666666666667,0.1435,0.8992248062015504,-0.2719,0.0,0,1.0,0.5895209757421906,"prefoldin subunit 4, putative",
PF3D7_0904700,0.7273377180440378,0.1634,0.4024999999999999,0.6031746031746031,-2.51835,0.0,0,1.0,0.6492880521794147,bacterial histone-like protein,HU
PF3D7_0904800,0.7436374034887046,0.1206,0.4599999999999999,0.8533057851239669,-2.548,0.0,0,1.0,0.8349390684969278,"replication protein A1, small fragment",RPA1
PF3D7_0904900,0.7436374034887046,0.7779333333333334,0.6005,0.2274143302180685,0.99315,7.0,0,0.0,0.01773779921152164,copper-transporting ATPase,CuTP
PF3D7_0905000,0.8909064912782385,0.1958666666666666,0.525,0.5444839857651246,-2.7809,0.0,0,1.0,0.7766697665237177,"ATP synthase-associated protein, putative",ATPTG4
PF3D7_0905100,0.7436374034887046,0.3232333333333333,0.919,0.0014204545454545,-0.6564499999999999,4.0,0,1.0,0.1385051621695344,"nucleoporin NUP221, putative",NUP221
PF3D7_0905200,0.2293394338004003,0.1115666666666666,0.934,0.1676396997497914,-2.46485,0.0,0,1.0,0.25242384799893447,"mitochondrial carrier protein, putative",
PF3D7_0905400,0.68974395651552,0.1084666666666666,0.405,0.6978818283166109,-2.4677,0.0,0,1.0,0.6765776975594812,high molecular weight rhoptry protein 3,RhopH3
PF3D7_0905500,0.2293394338004003,0.1230999999999999,0.845,0.4853556485355648,-2.6206500000000004,3.0,0,1.0,0.5106540109767956,"conserved protein, unknown function",
PF3D7_0905600,0.2293394338004003,0.9923333333333332,0.269,0.6368852459016393,0.4008500000000001,0.0,0,0.0,0.04256538811395106,"WD repeat-containing protein 66, putative",WDR66
PF3D7_0905900,0.7505364039479331,0.7793333333333333,0.486,0.7930693069306931,0.4287999999999998,0.0,0,0.0,0.1712586482027333,"coatomer subunit beta, putative",SEC27
PF3D7_0906000,0.2293394338004003,0.1047666666666666,0.6435,0.3650528658875904,-2.44515,0.0,0,1.0,0.27820064355665636,exoribonuclease II,RNaseII
